year,areakm,municipality,geocode_ibge,state
2012,0.009963303830966823,Mirassol d'Oeste,5105622,Mato Grosso
2013,0.009963303830966823,Mirassol d'Oeste,5105622,Mato Grosso
2014,0.023374952051542854,Mirassol d'Oeste,5105622,Mato Grosso
2015,0.30870177706787105,Mirassol d'Oeste,5105622,Mato Grosso
2016,0.30870177706787105,Mirassol d'Oeste,5105622,Mato Grosso
2017,0.7008404583213864,Mirassol d'Oeste,5105622,Mato Grosso
2018,0.7008404583213864,Mirassol d'Oeste,5105622,Mato Grosso
2019,0.27337680720882224,Mirassol d'Oeste,5105622,Mato Grosso
2020,0.2685029512139083,Mirassol d'Oeste,5105622,Mato Grosso
2021,2.0324121692548416,Mirassol d'Oeste,5105622,Mato Grosso
2022,0.30448269094780495,Mirassol d'Oeste,5105622,Mato Grosso
2023,0.3579000064275364,Mirassol d'Oeste,5105622,Mato Grosso
2000,8.543915756666296,Nortelândia,5106000,Mato Grosso
2001,2.173271133471614,Nortelândia,5106000,Mato Grosso
2002,2.173271133471614,Nortelândia,5106000,Mato Grosso
2003,0.13875421474056532,Nortelândia,5106000,Mato Grosso
2004,0.13875421474056532,Nortelândia,5106000,Mato Grosso
2005,1.9419149417582395,Nortelândia,5106000,Mato Grosso
2006,1.9419149417582395,Nortelândia,5106000,Mato Grosso
2007,0.018026826929885602,Nortelândia,5106000,Mato Grosso
2008,0.018026826929885602,Nortelândia,5106000,Mato Grosso
2009,0.3224876981135547,Nortelândia,5106000,Mato Grosso
2010,0.3224876981135547,Nortelândia,5106000,Mato Grosso
2011,0.02459026522278492,Nortelândia,5106000,Mato Grosso
2012,0.02459026522278492,Nortelândia,5106000,Mato Grosso
2013,0.02459026522278492,Nortelândia,5106000,Mato Grosso
2014,0,Nortelândia,5106000,Mato Grosso
2015,0.211286446955072,Nortelândia,5106000,Mato Grosso
2016,0.211286446955072,Nortelândia,5106000,Mato Grosso
2017,0.031429756352989766,Nortelândia,5106000,Mato Grosso
2018,0.031429756352989766,Nortelândia,5106000,Mato Grosso
2019,0.0484663275956902,Nortelândia,5106000,Mato Grosso
2020,0,Nortelândia,5106000,Mato Grosso
2021,0.024989031699057203,Nortelândia,5106000,Mato Grosso
2022,0,Nortelândia,5106000,Mato Grosso
2023,0,Nortelândia,5106000,Mato Grosso
2000,1.6603719753342543,Nova Bandeirantes,5106158,Mato Grosso
2001,0.2739390801209515,Nova Bandeirantes,5106158,Mato Grosso
2002,0.2739390801209515,Nova Bandeirantes,5106158,Mato Grosso
2003,1.223934509027477,Nova Bandeirantes,5106158,Mato Grosso
2004,1.223934509027477,Nova Bandeirantes,5106158,Mato Grosso
2005,1.167629360540792,Nova Bandeirantes,5106158,Mato Grosso
2006,1.167629360540792,Nova Bandeirantes,5106158,Mato Grosso
2007,1.0089576841839936,Nova Bandeirantes,5106158,Mato Grosso
2008,1.0089576841839936,Nova Bandeirantes,5106158,Mato Grosso
2009,0.5995643562709535,Nova Bandeirantes,5106158,Mato Grosso
2010,0.5995643562709535,Nova Bandeirantes,5106158,Mato Grosso
2011,0.4983014900635175,Nova Bandeirantes,5106158,Mato Grosso
2012,0.4983014900635175,Nova Bandeirantes,5106158,Mato Grosso
2013,0.4983014900635175,Nova Bandeirantes,5106158,Mato Grosso
2014,2.902836308163461,Nova Bandeirantes,5106158,Mato Grosso
2015,0.2557993925844304,Nova Bandeirantes,5106158,Mato Grosso
2016,0.2557993925844304,Nova Bandeirantes,5106158,Mato Grosso
2017,0.30013303997016716,Nova Bandeirantes,5106158,Mato Grosso
2018,0.30013303997016716,Nova Bandeirantes,5106158,Mato Grosso
2019,1.7289091117984674,Nova Bandeirantes,5106158,Mato Grosso
2020,2.402949764274191,Nova Bandeirantes,5106158,Mato Grosso
2021,3.1110002667731735,Nova Bandeirantes,5106158,Mato Grosso
2022,0.352597195405684,Nova Bandeirantes,5106158,Mato Grosso
2023,0.5975112363325293,Nova Bandeirantes,5106158,Mato Grosso
2000,28.535216571905675,Nova Canaã do Norte,5106216,Mato Grosso
2001,8.327264335576073,Nova Canaã do Norte,5106216,Mato Grosso
2002,8.327264335576073,Nova Canaã do Norte,5106216,Mato Grosso
2003,63.53624757555804,Nova Canaã do Norte,5106216,Mato Grosso
2004,63.53624757555804,Nova Canaã do Norte,5106216,Mato Grosso
2005,18.80218358694737,Nova Canaã do Norte,5106216,Mato Grosso
2006,18.80218358694737,Nova Canaã do Norte,5106216,Mato Grosso
2007,7.355638660396604,Nova Canaã do Norte,5106216,Mato Grosso
2008,7.355638660396604,Nova Canaã do Norte,5106216,Mato Grosso
2009,0.791499661043412,Nova Canaã do Norte,5106216,Mato Grosso
2010,0.791499661043412,Nova Canaã do Norte,5106216,Mato Grosso
2011,0.6745129314286762,Nova Canaã do Norte,5106216,Mato Grosso
2012,0.6745129314286762,Nova Canaã do Norte,5106216,Mato Grosso
2013,0.6745129314286762,Nova Canaã do Norte,5106216,Mato Grosso
2014,3.1645345814398413,Nova Canaã do Norte,5106216,Mato Grosso
2015,1.6511021649569357,Nova Canaã do Norte,5106216,Mato Grosso
2016,1.6511021649569357,Nova Canaã do Norte,5106216,Mato Grosso
2017,9.248725046407396,Nova Canaã do Norte,5106216,Mato Grosso
2018,9.248725046407396,Nova Canaã do Norte,5106216,Mato Grosso
2019,13.38848782035677,Nova Canaã do Norte,5106216,Mato Grosso
2020,6.658478957946619,Nova Canaã do Norte,5106216,Mato Grosso
2021,7.725630996645183,Nova Canaã do Norte,5106216,Mato Grosso
2022,9.336242268200056,Nova Canaã do Norte,5106216,Mato Grosso
2023,1.998772522295492,Nova Canaã do Norte,5106216,Mato Grosso
2000,0,Nova Guarita,5108808,Mato Grosso
2001,0,Nova Guarita,5108808,Mato Grosso
2002,0,Nova Guarita,5108808,Mato Grosso
2003,0,Nova Guarita,5108808,Mato Grosso
2004,0,Nova Guarita,5108808,Mato Grosso
2005,0,Nova Guarita,5108808,Mato Grosso
2006,0,Nova Guarita,5108808,Mato Grosso
2007,0,Nova Guarita,5108808,Mato Grosso
2008,0,Nova Guarita,5108808,Mato Grosso
2009,0,Nova Guarita,5108808,Mato Grosso
2010,0,Nova Guarita,5108808,Mato Grosso
2011,0,Nova Guarita,5108808,Mato Grosso
2012,0,Nova Guarita,5108808,Mato Grosso
2013,0,Nova Guarita,5108808,Mato Grosso
2014,0,Nova Guarita,5108808,Mato Grosso
2015,0,Nova Guarita,5108808,Mato Grosso
2016,0,Nova Guarita,5108808,Mato Grosso
2017,0,Nova Guarita,5108808,Mato Grosso
2018,0,Nova Guarita,5108808,Mato Grosso
2019,0,Nova Guarita,5108808,Mato Grosso
2020,0,Nova Guarita,5108808,Mato Grosso
2021,0,Nova Guarita,5108808,Mato Grosso
2022,0,Nova Guarita,5108808,Mato Grosso
2023,0,Nova Guarita,5108808,Mato Grosso
2000,38.82939322106997,Nova Lacerda,5106182,Mato Grosso
2001,12.004100333739627,Nova Lacerda,5106182,Mato Grosso
2002,12.004100333739627,Nova Lacerda,5106182,Mato Grosso
2003,15.027331724516289,Nova Lacerda,5106182,Mato Grosso
2004,15.027331724516289,Nova Lacerda,5106182,Mato Grosso
2005,3.0373184688970425,Nova Lacerda,5106182,Mato Grosso
2006,3.0373184688970425,Nova Lacerda,5106182,Mato Grosso
2007,1.8193610175126067,Nova Lacerda,5106182,Mato Grosso
2008,1.8193610175126067,Nova Lacerda,5106182,Mato Grosso
2009,3.154210599318165,Nova Lacerda,5106182,Mato Grosso
2010,3.154210599318165,Nova Lacerda,5106182,Mato Grosso
2011,6.29941165572737,Nova Lacerda,5106182,Mato Grosso
2012,6.29941165572737,Nova Lacerda,5106182,Mato Grosso
2013,6.29941165572737,Nova Lacerda,5106182,Mato Grosso
2014,8.650859298909314,Nova Lacerda,5106182,Mato Grosso
2015,7.351732085055369,Nova Lacerda,5106182,Mato Grosso
2016,7.351732085055369,Nova Lacerda,5106182,Mato Grosso
2017,3.581902174293868,Nova Lacerda,5106182,Mato Grosso
2018,3.581902174293868,Nova Lacerda,5106182,Mato Grosso
2019,3.295917955766064,Nova Lacerda,5106182,Mato Grosso
2020,3.9795277574189414,Nova Lacerda,5106182,Mato Grosso
2021,5.843162926551661,Nova Lacerda,5106182,Mato Grosso
2022,1.3859338397761503,Nova Lacerda,5106182,Mato Grosso
2023,0.7556872497615525,Nova Lacerda,5106182,Mato Grosso
2000,3.3943056587527987,Nova Marilândia,5108857,Mato Grosso
2001,3.0362855902940997,Nova Marilândia,5108857,Mato Grosso
2002,3.0362855902940997,Nova Marilândia,5108857,Mato Grosso
2003,0.04120223139270123,Nova Marilândia,5108857,Mato Grosso
2004,0.04120223139270123,Nova Marilândia,5108857,Mato Grosso
2005,0.07339633783996989,Nova Marilândia,5108857,Mato Grosso
2006,0.07339633783996989,Nova Marilândia,5108857,Mato Grosso
2007,0,Nova Marilândia,5108857,Mato Grosso
2008,0,Nova Marilândia,5108857,Mato Grosso
2009,0,Nova Marilândia,5108857,Mato Grosso
2010,0,Nova Marilândia,5108857,Mato Grosso
2011,0.07732344199623058,Nova Marilândia,5108857,Mato Grosso
2012,0.07732344199623058,Nova Marilândia,5108857,Mato Grosso
2013,0.07732344199623058,Nova Marilândia,5108857,Mato Grosso
2014,0.5864928016158415,Nova Marilândia,5108857,Mato Grosso
2015,0,Nova Marilândia,5108857,Mato Grosso
2016,0,Nova Marilândia,5108857,Mato Grosso
2017,0,Nova Marilândia,5108857,Mato Grosso
2018,0,Nova Marilândia,5108857,Mato Grosso
2019,0,Nova Marilândia,5108857,Mato Grosso
2020,0.21382713648025514,Nova Marilândia,5108857,Mato Grosso
2021,0.05305923598704953,Nova Marilândia,5108857,Mato Grosso
2022,0,Nova Marilândia,5108857,Mato Grosso
2023,0,Nova Marilândia,5108857,Mato Grosso
2000,9.091154858874615,Nova Maringá,5108907,Mato Grosso
2001,3.809281252939869,Nova Maringá,5108907,Mato Grosso
2002,3.809281252939869,Nova Maringá,5108907,Mato Grosso
2003,8.661805636682335,Nova Maringá,5108907,Mato Grosso
2004,8.661805636682335,Nova Maringá,5108907,Mato Grosso
2005,2.0046155609694365,Nova Maringá,5108907,Mato Grosso
2006,2.0046155609694365,Nova Maringá,5108907,Mato Grosso
2007,1.9873988464420214,Nova Maringá,5108907,Mato Grosso
2008,1.9873988464420214,Nova Maringá,5108907,Mato Grosso
2009,0.142847501047815,Nova Maringá,5108907,Mato Grosso
2010,0.142847501047815,Nova Maringá,5108907,Mato Grosso
2011,0.5749751170967982,Nova Maringá,5108907,Mato Grosso
2012,0.5749751170967982,Nova Maringá,5108907,Mato Grosso
2013,0.5749751170967982,Nova Maringá,5108907,Mato Grosso
2014,1.2576612268485292,Nova Maringá,5108907,Mato Grosso
2015,0.017902657032147978,Nova Maringá,5108907,Mato Grosso
2016,0.017902657032147978,Nova Maringá,5108907,Mato Grosso
2017,0.3480858880695349,Nova Maringá,5108907,Mato Grosso
2018,0.3480858880695349,Nova Maringá,5108907,Mato Grosso
2019,0.1814144309849189,Nova Maringá,5108907,Mato Grosso
2020,0.6079319964418889,Nova Maringá,5108907,Mato Grosso
2021,0.7985659352275524,Nova Maringá,5108907,Mato Grosso
2022,0.11544717746183236,Nova Maringá,5108907,Mato Grosso
2023,0.052579568690890824,Nova Maringá,5108907,Mato Grosso
2000,0,Nova Monte Verde,5108956,Mato Grosso
2001,0,Nova Monte Verde,5108956,Mato Grosso
2002,0,Nova Monte Verde,5108956,Mato Grosso
2003,0.024749130882387237,Nova Monte Verde,5108956,Mato Grosso
2004,0.024749130882387237,Nova Monte Verde,5108956,Mato Grosso
2005,0.06857379869785266,Nova Monte Verde,5108956,Mato Grosso
2006,0.06857379869785266,Nova Monte Verde,5108956,Mato Grosso
2007,0.08965004041548556,Nova Monte Verde,5108956,Mato Grosso
2008,0.08965004041548556,Nova Monte Verde,5108956,Mato Grosso
2009,0,Nova Monte Verde,5108956,Mato Grosso
2010,0,Nova Monte Verde,5108956,Mato Grosso
2011,0.00858653166071989,Nova Monte Verde,5108956,Mato Grosso
2012,0.00858653166071989,Nova Monte Verde,5108956,Mato Grosso
2013,0.00858653166071989,Nova Monte Verde,5108956,Mato Grosso
2014,0.08808284023327204,Nova Monte Verde,5108956,Mato Grosso
2015,0,Nova Monte Verde,5108956,Mato Grosso
2016,0,Nova Monte Verde,5108956,Mato Grosso
2017,0,Nova Monte Verde,5108956,Mato Grosso
2018,0,Nova Monte Verde,5108956,Mato Grosso
2019,0.01535434057762976,Nova Monte Verde,5108956,Mato Grosso
2020,0,Nova Monte Verde,5108956,Mato Grosso
2021,0,Nova Monte Verde,5108956,Mato Grosso
2022,0,Nova Monte Verde,5108956,Mato Grosso
2023,0,Nova Monte Verde,5108956,Mato Grosso
2000,54.62739936440698,Nova Mutum,5106224,Mato Grosso
2001,4.013378288272108,Nova Mutum,5106224,Mato Grosso
2002,4.013378288272108,Nova Mutum,5106224,Mato Grosso
2003,9.632371733904659,Nova Mutum,5106224,Mato Grosso
2004,9.632371733904659,Nova Mutum,5106224,Mato Grosso
2005,3.2357962076513704,Nova Mutum,5106224,Mato Grosso
2006,3.2357962076513704,Nova Mutum,5106224,Mato Grosso
2007,0.668243782687175,Nova Mutum,5106224,Mato Grosso
2008,0.668243782687175,Nova Mutum,5106224,Mato Grosso
2009,0.1691958804733056,Nova Mutum,5106224,Mato Grosso
2010,0.1691958804733056,Nova Mutum,5106224,Mato Grosso
2011,0.608647804101442,Nova Mutum,5106224,Mato Grosso
2012,0.608647804101442,Nova Mutum,5106224,Mato Grosso
2013,0.608647804101442,Nova Mutum,5106224,Mato Grosso
2014,0.020908900404457004,Nova Mutum,5106224,Mato Grosso
2015,0.18444223945106344,Nova Mutum,5106224,Mato Grosso
2016,0.18444223945106344,Nova Mutum,5106224,Mato Grosso
2017,0.18544496308879374,Nova Mutum,5106224,Mato Grosso
2018,0.18544496308879374,Nova Mutum,5106224,Mato Grosso
2019,0,Nova Mutum,5106224,Mato Grosso
2020,0,Nova Mutum,5106224,Mato Grosso
2021,0,Nova Mutum,5106224,Mato Grosso
2022,0.024551777473790462,Nova Mutum,5106224,Mato Grosso
2023,0.013734402923386544,Nova Mutum,5106224,Mato Grosso
2000,56.84967381220851,Nova Olímpia,5106232,Mato Grosso
2001,27.514337893349,Nova Olímpia,5106232,Mato Grosso
2002,27.514337893349,Nova Olímpia,5106232,Mato Grosso
2003,6.484713882481076,Nova Olímpia,5106232,Mato Grosso
2004,6.484713882481076,Nova Olímpia,5106232,Mato Grosso
2005,2.756061304565828,Nova Olímpia,5106232,Mato Grosso
2006,2.756061304565828,Nova Olímpia,5106232,Mato Grosso
2007,2.788584799637082,Nova Olímpia,5106232,Mato Grosso
2008,2.788584799637082,Nova Olímpia,5106232,Mato Grosso
2009,3.0109609969987354,Nova Olímpia,5106232,Mato Grosso
2010,3.0109609969987354,Nova Olímpia,5106232,Mato Grosso
2011,2.278064629398565,Nova Olímpia,5106232,Mato Grosso
2012,2.278064629398565,Nova Olímpia,5106232,Mato Grosso
2013,2.278064629398565,Nova Olímpia,5106232,Mato Grosso
2014,2.932819873303443,Nova Olímpia,5106232,Mato Grosso
2015,4.887503067609624,Nova Olímpia,5106232,Mato Grosso
2016,4.887503067609624,Nova Olímpia,5106232,Mato Grosso
2017,2.4291371898888876,Nova Olímpia,5106232,Mato Grosso
2018,2.4291371898888876,Nova Olímpia,5106232,Mato Grosso
2019,5.25987242221342,Nova Olímpia,5106232,Mato Grosso
2020,1.4964719222744771,Nova Olímpia,5106232,Mato Grosso
2021,6.932300547158837,Nova Olímpia,5106232,Mato Grosso
2022,1.2464059254804047,Nova Olímpia,5106232,Mato Grosso
2023,1.2268655183094852,Nova Olímpia,5106232,Mato Grosso
2000,0,Nova Santa Helena,5106190,Mato Grosso
2001,0,Nova Santa Helena,5106190,Mato Grosso
2002,0,Nova Santa Helena,5106190,Mato Grosso
2003,0,Nova Santa Helena,5106190,Mato Grosso
2004,0,Nova Santa Helena,5106190,Mato Grosso
2005,0,Nova Santa Helena,5106190,Mato Grosso
2006,0,Nova Santa Helena,5106190,Mato Grosso
2007,0,Nova Santa Helena,5106190,Mato Grosso
2008,0,Nova Santa Helena,5106190,Mato Grosso
2009,0,Nova Santa Helena,5106190,Mato Grosso
2010,0,Nova Santa Helena,5106190,Mato Grosso
2011,0,Nova Santa Helena,5106190,Mato Grosso
2012,0,Nova Santa Helena,5106190,Mato Grosso
2013,0,Nova Santa Helena,5106190,Mato Grosso
2014,0,Nova Santa Helena,5106190,Mato Grosso
2015,0,Nova Santa Helena,5106190,Mato Grosso
2016,0,Nova Santa Helena,5106190,Mato Grosso
2017,0,Nova Santa Helena,5106190,Mato Grosso
2018,0,Nova Santa Helena,5106190,Mato Grosso
2019,0.04938623125055656,Nova Santa Helena,5106190,Mato Grosso
2020,0.013307676286956003,Nova Santa Helena,5106190,Mato Grosso
2021,0,Nova Santa Helena,5106190,Mato Grosso
2022,0,Nova Santa Helena,5106190,Mato Grosso
2023,0,Nova Santa Helena,5106190,Mato Grosso
2000,6.293767182437827,Nova Ubiratã,5106240,Mato Grosso
2001,5.057067717246232,Nova Ubiratã,5106240,Mato Grosso
2002,5.057067717246232,Nova Ubiratã,5106240,Mato Grosso
2003,3.9572791424197367,Nova Ubiratã,5106240,Mato Grosso
2004,3.9572791424197367,Nova Ubiratã,5106240,Mato Grosso
2005,0.5108682745037587,Nova Ubiratã,5106240,Mato Grosso
2006,0.5108682745037587,Nova Ubiratã,5106240,Mato Grosso
2007,0.07353076194549535,Nova Ubiratã,5106240,Mato Grosso
2008,0.07353076194549535,Nova Ubiratã,5106240,Mato Grosso
2009,0.10184935682067835,Nova Ubiratã,5106240,Mato Grosso
2010,0.10184935682067835,Nova Ubiratã,5106240,Mato Grosso
2011,0.0049773327073429335,Nova Ubiratã,5106240,Mato Grosso
2012,0.0049773327073429335,Nova Ubiratã,5106240,Mato Grosso
2013,0.0049773327073429335,Nova Ubiratã,5106240,Mato Grosso
2014,0.041374997357280084,Nova Ubiratã,5106240,Mato Grosso
2015,0.21747326338042866,Nova Ubiratã,5106240,Mato Grosso
2016,0.21747326338042866,Nova Ubiratã,5106240,Mato Grosso
2017,1.3226235332846783,Nova Ubiratã,5106240,Mato Grosso
2018,1.3226235332846783,Nova Ubiratã,5106240,Mato Grosso
2019,0.03090602012090385,Nova Ubiratã,5106240,Mato Grosso
2020,0.15882668860803734,Nova Ubiratã,5106240,Mato Grosso
2021,0.33094425351823165,Nova Ubiratã,5106240,Mato Grosso
2022,0.9657636032675464,Nova Ubiratã,5106240,Mato Grosso
2023,0.11567463793051463,Nova Ubiratã,5106240,Mato Grosso
2000,0,Novo Horizonte do Norte,5106273,Mato Grosso
2001,0,Novo Horizonte do Norte,5106273,Mato Grosso
2002,0,Novo Horizonte do Norte,5106273,Mato Grosso
2003,0,Novo Horizonte do Norte,5106273,Mato Grosso
2004,0,Novo Horizonte do Norte,5106273,Mato Grosso
2005,0,Novo Horizonte do Norte,5106273,Mato Grosso
2006,0,Novo Horizonte do Norte,5106273,Mato Grosso
2007,0,Novo Horizonte do Norte,5106273,Mato Grosso
2008,0,Novo Horizonte do Norte,5106273,Mato Grosso
2009,0,Novo Horizonte do Norte,5106273,Mato Grosso
2010,0,Novo Horizonte do Norte,5106273,Mato Grosso
2011,0,Novo Horizonte do Norte,5106273,Mato Grosso
2012,0,Novo Horizonte do Norte,5106273,Mato Grosso
2013,0,Novo Horizonte do Norte,5106273,Mato Grosso
2014,0,Novo Horizonte do Norte,5106273,Mato Grosso
2015,0,Novo Horizonte do Norte,5106273,Mato Grosso
2016,0,Novo Horizonte do Norte,5106273,Mato Grosso
2017,0,Novo Horizonte do Norte,5106273,Mato Grosso
2018,0,Novo Horizonte do Norte,5106273,Mato Grosso
2019,0,Novo Horizonte do Norte,5106273,Mato Grosso
2020,0,Novo Horizonte do Norte,5106273,Mato Grosso
2021,0,Novo Horizonte do Norte,5106273,Mato Grosso
2022,0,Novo Horizonte do Norte,5106273,Mato Grosso
2023,0,Novo Horizonte do Norte,5106273,Mato Grosso
2000,85.50998454261175,Novo Mundo,5106265,Mato Grosso
2001,3.0508944107977976,Novo Mundo,5106265,Mato Grosso
2002,3.0508944107977976,Novo Mundo,5106265,Mato Grosso
2003,4.827777266944263,Novo Mundo,5106265,Mato Grosso
2004,4.827777266944263,Novo Mundo,5106265,Mato Grosso
2005,3.6602893359223625,Novo Mundo,5106265,Mato Grosso
2006,3.6602893359223625,Novo Mundo,5106265,Mato Grosso
2007,4.946650188203865,Novo Mundo,5106265,Mato Grosso
2008,4.946650188203865,Novo Mundo,5106265,Mato Grosso
2009,1.1755944493334032,Novo Mundo,5106265,Mato Grosso
2010,1.1755944493334032,Novo Mundo,5106265,Mato Grosso
2011,1.5649733798104037,Novo Mundo,5106265,Mato Grosso
2012,1.5649733798104037,Novo Mundo,5106265,Mato Grosso
2013,1.5649733798104037,Novo Mundo,5106265,Mato Grosso
2014,0.9033210767877474,Novo Mundo,5106265,Mato Grosso
2015,2.508651461836721,Novo Mundo,5106265,Mato Grosso
2016,2.508651461836721,Novo Mundo,5106265,Mato Grosso
2017,1.9029404832643315,Novo Mundo,5106265,Mato Grosso
2018,1.9029404832643315,Novo Mundo,5106265,Mato Grosso
2019,2.245699753271247,Novo Mundo,5106265,Mato Grosso
2020,0.9215270456746056,Novo Mundo,5106265,Mato Grosso
2021,2.26027651811347,Novo Mundo,5106265,Mato Grosso
2022,2.346413139252558,Novo Mundo,5106265,Mato Grosso
2023,0.4016654082218365,Novo Mundo,5106265,Mato Grosso
2000,0.9992172867887983,Novo Santo Antônio,5106315,Mato Grosso
2001,0.6028165622835399,Novo Santo Antônio,5106315,Mato Grosso
2002,0.6028165622835399,Novo Santo Antônio,5106315,Mato Grosso
2003,0.14630895302335678,Novo Santo Antônio,5106315,Mato Grosso
2004,0.14630895302335678,Novo Santo Antônio,5106315,Mato Grosso
2005,0.5596770462919799,Novo Santo Antônio,5106315,Mato Grosso
2006,0.5596770462919799,Novo Santo Antônio,5106315,Mato Grosso
2007,0.07510853151631501,Novo Santo Antônio,5106315,Mato Grosso
2008,0.07510853151631501,Novo Santo Antônio,5106315,Mato Grosso
2009,0.13018690297015256,Novo Santo Antônio,5106315,Mato Grosso
2010,0.13018690297015256,Novo Santo Antônio,5106315,Mato Grosso
2011,0.276372761201113,Novo Santo Antônio,5106315,Mato Grosso
2012,0.276372761201113,Novo Santo Antônio,5106315,Mato Grosso
2013,0.276372761201113,Novo Santo Antônio,5106315,Mato Grosso
2014,0.13706504518867896,Novo Santo Antônio,5106315,Mato Grosso
2015,0.37845964255927567,Novo Santo Antônio,5106315,Mato Grosso
2016,0.37845964255927567,Novo Santo Antônio,5106315,Mato Grosso
2017,0.8095631965378303,Novo Santo Antônio,5106315,Mato Grosso
2018,0.8095631965378303,Novo Santo Antônio,5106315,Mato Grosso
2019,0.290179455689834,Novo Santo Antônio,5106315,Mato Grosso
2020,0.2555059603067102,Novo Santo Antônio,5106315,Mato Grosso
2021,2.738669764008902,Novo Santo Antônio,5106315,Mato Grosso
2022,0.3363337091599795,Novo Santo Antônio,5106315,Mato Grosso
2023,0,Novo Santo Antônio,5106315,Mato Grosso
